,VaR_pred,loss_real,viol,year
2019-03-13,0.02270023338496685,0.0006591120036318898,0,2019
2019-03-14,0.01674063131213188,-0.0022101509384810925,0,2019
2019-03-15,0.02063092403113842,-0.0023826181422919035,0,2019
2019-03-18,0.0212986059486866,-0.0006487994105555117,0,2019
2019-03-19,0.020521821454167366,-0.003127999370917678,0,2019
2019-03-20,0.01604718714952469,-0.004706935025751591,0,2019
2019-03-21,0.031971123069524765,0.005605817772448063,0,2019
2019-03-22,0.014373806305229664,0.00023935921490192413,0,2019
2019-03-25,0.014505292288959026,-0.004234415479004383,0,2019
2019-03-26,0.028951503336429596,0.0035219553392380476,0,2019
2019-03-27,0.01785486377775669,0.0031380318105220795,0,2019
2019-03-28,0.03871972858905792,-0.003945939242839813,0,2019
2019-03-29,0.015309357084333897,-0.004862450994551182,0,2019
2019-04-01,0.027041714638471603,-0.003458240767940879,0,2019
2019-04-02,0.02126246690750122,0.0006279833614826202,0,2019
2019-04-03,0.03163963183760643,-9.692567982710898e-05,0,2019
2019-04-04,0.019823309034109116,-0.003993070684373379,0,2019
2019-04-05,0.03151794523000717,-0.004953088704496622,0,2019
2019-04-08,0.02720748446881771,0.0005255370051600039,0,2019
2019-04-09,0.024897105991840363,-0.004170754924416542,0,2019
2019-04-10,0.023266464471817017,0.006647404283285141,0,2019
2019-04-11,0.04648705571889877,-0.0013921755598857999,0,2019
2019-04-12,0.035763535648584366,0.001204212079755962,0,2019
2019-04-15,0.024317825213074684,0.0007639387622475624,0,2019
2019-04-16,0.03914175555109978,0.0017401841469109058,0,2019
2019-04-17,0.042067453265190125,-0.0017097146483138204,0,2019
2019-04-18,0.017922699451446533,-0.004478564020246267,0,2019
2019-04-22,0.017345000058412552,-0.0035355344880372286,0,2019
2019-04-23,0.026075592264533043,0.0005631006206385791,0,2019
2019-04-24,0.023873331025242805,0.003614060813561082,0,2019
2019-04-25,0.018265213817358017,0.0033584253396838903,0,2019
2019-04-26,0.0268439631909132,0.00031316722743213177,0,2019
2019-04-29,0.019606202840805054,-0.003155743470415473,0,2019
2019-04-30,0.02591635100543499,0.002236835425719619,0,2019
2019-05-01,0.030577577650547028,0.008809427730739117,0,2019
2019-05-02,0.04725572466850281,-0.0036074789240956306,0,2019
2019-05-03,0.017210543155670166,-0.0012230203719809651,0,2019
2019-05-06,0.013458249159157276,0.004832595586776733,0,2019
2019-05-07,0.02021307870745659,-0.0008005184354260564,0,2019
2019-05-08,0.033052898943424225,0.0006642981898039579,0,2019
2019-05-09,0.012193426489830017,-0.0012474118266254663,0,2019
2019-05-10,0.02900686301290989,0.0034265422727912664,0,2019
2019-05-13,0.01413764152675867,-0.002917130244895816,0,2019
2019-05-14,0.0260089673101902,-0.002323796274140477,0,2019
2019-05-15,0.023758934810757637,-0.00239842408336699,0,2019
2019-05-16,0.038150493055582047,0.003670322010293603,0,2019
2019-05-17,0.024359574541449547,0.000508052937220782,0,2019
2019-05-20,0.028335271403193474,-0.0005321704084053636,0,2019
2019-05-21,0.028918959200382233,0.01619735173881054,0,2019
2019-05-23,0.022344714030623436,-0.002926093526184559,0,2019
2019-05-24,0.021498778834939003,-7.325654587475583e-05,0,2019
2019-05-28,0.010569747537374496,0.002352846320718527,0,2019
2019-05-29,0.02611725591123104,0.006139638368040323,0,2019
2019-05-30,0.01843729242682457,0.009786667302250862,0,2019
2019-05-31,0.016850730404257774,-0.0028107622638344765,0,2019
2019-06-03,0.014882123097777367,-0.00576428696513176,0,2019
2019-06-04,0.02802777849137783,0.004345213994383812,0,2019
2019-06-05,0.022416215389966965,-0.005627898965030909,0,2019
2019-06-06,0.022991761565208435,-0.009513610042631626,0,2019
2019-06-07,0.022500209510326385,0.004486937075853348,0,2019
2019-06-10,0.027775118127465248,-0.00018784731219056994,0,2019
2019-06-11,0.0342753566801548,0.0070254928432404995,0,2019
2019-06-12,0.021534118801355362,-0.006215670611709356,0,2019
2019-06-13,0.043834932148456573,-0.0005674983840435743,0,2019
2019-06-14,0.028352469205856323,0.0034078271128237247,0,2019
2019-06-17,0.02803095430135727,-0.011076152324676514,0,2019
2019-06-18,0.027535224333405495,0.00014502422709483653,0,2019
